call_id,call_datetime,call_date,call_month,call_hour,agent_id,phone_number,customer_age_group,customer_gender,call_result,product_id,call_duration_min,is_duplicate_call
C01451,2024-10-07 19:47,2024-10-07,2024-10,19,A015,080-8231-7925,20代,女性,コールバック希望,P005,12.0,1
C01452,2024-04-12 13:57,2024-04-12,2024-04,13,A002,090-9875-3487,30代,女性,不在,,1.0,1
C01453,2024-04-17 13:04,2024-04-17,2024-04,13,A001,070-1513-7230,40代,男性,断り,,14.0,0
C01454,2024-10-29 11:58,2024-10-29,2024-10,11,A014,080-1719-5145,20代,女性,断り,,3.0,1
C01455,2024-12-25 18:50,2024-12-25,2024-12,18,A014,090-1404-6350,50代,男性,断り,,6.0,1
C01456,2024-01-09 19:19,2024-01-09,2024-01,19,A015,090-4297-2120,30代,不明,コールバック希望,P006,3.0,0
C01457,2024-03-04 12:34,2024-03-04,2024-03,12,A002,080-8877-1979,30代,男性,断り,,13.0,0
C01458,2024-12-23 11:59,2024-12-23,2024-12,11,A015,070-8960-1326,40代,女性,不在,,1.0,1
C01459,2024-05-30 18:12,2024-05-30,2024-05,18,A007,070-5953-4869,40代,男性,不在,,0.0,1
C01460,2024-11-22 14:39,2024-11-22,2024-11,14,A015,080-4443-8043,30代,女性,コールバック希望,P006,9.0,0
C01461,2024-11-25 12:22,2024-11-25,2024-11,12,A004,070-3897-6134,50代,男性,検討中,P001,60.0,1
C01462,2024-06-18 11:38,2024-06-18,2024-06,11,A004,070-4492-9288,40代,女性,不在,,0.0,1
C01463,2024-06-25 13:20,2024-06-25,2024-06,13,A005,090-6846-6328,不明,不明,検討中,P006,10.0,0
C01464,2024-11-20 13:31,2024-11-20,2024-11,13,A003,080-9397-1287,60代以上,女性,不在,,0.0,1
C01465,2024-12-26 16:33,2024-12-26,2024-12,16,A010,080-9701-7460,40代,女性,断り,,8.0,1
C01466,2024-11-04 12:03,2024-11-04,2024-11,12,A010,080-8454-8371,60代以上,女性,成約,P001,28.0,1
C01467,2024-06-27 18:58,2024-06-27,2024-06,18,A008,070-6015-3736,40代,女性,断り,,8.0,1
C01468,2024-04-04 14:46,2024-04-04,2024-04,14,A014,090-3250-4281,40代,女性,成約,P002,22.0,0
C01469,2024-01-15 13:55,2024-01-15,2024-01,13,A006,090-4350-7498,20代,女性,成約,P001,31.0,0
C01470,2024-04-23 10:52,2024-04-23,2024-04,10,A002,080-8215-4185,60代以上,女性,断り,,13.0,0
C01471,2024-01-22 17:32,2024-01-22,2024-01,17,A005,070-9870-9248,30代,男性,断り,,15.0,1
C01472,2024-07-29 14:38,2024-07-29,2024-07,14,A011,070-7859-3655,50代,女性,成約,P003,35.0,0
C01473,2024-03-13 10:26,2024-03-13,2024-03,10,A009,090-4495-6437,30代,女性,検討中,P005,14.0,1
C01474,2024-04-29 12:09,2024-04-29,2024-04,12,A003,090-9952-9573,30代,女性,成約,P005,14.0,1
C01475,2024-03-20 15:22,2024-03-20,2024-03,15,A006,080-1478-3625,30代,男性,コールバック希望,P005,12.0,1
C01476,2024-01-22 17:35,2024-01-22,2024-01,17,A002,070-1712-4678,30代,女性,検討中,P005,15.0,1
C01477,2024-02-29 18:22,2024-02-29,2024-02,18,A012,080-4643-9759,30代,女性,不在,,1.0,0
C01478,2024-11-25 15:08,2024-11-25,2024-11,15,A003,070-5116-8735,60代以上,女性,コールバック希望,P001,15.0,1
C01479,2024-12-24 18:23,2024-12-24,2024-12,18,A011,080-7374-8986,不明,女性,コールバック希望,P005,3.0,0
C01480,2024-01-15 11:34,2024-01-15,2024-01,11,A004,080-4103-7597,50代,男性,成約,P001,10.0,0
C01481,2024-12-30 18:15,2024-12-30,2024-12,18,A015,080-9014-7750,50代,男性,検討中,P005,8.0,1
C01482,2024-02-19 18:16,2024-02-19,2024-02,18,A013,090-2955-5541,不明,女性,検討中,P005,9.0,1
C01483,2024-01-19 12:41,2024-01-19,2024-01,12,A009,080-7477-7132,60代以上,男性,断り,,11.0,1
C01484,2024-04-23 17:31,2024-04-23,2024-04,17,A007,080-3762-1079,50代,男性,コールバック希望,P005,13.0,1
C01485,2024-10-14 15:07,2024-10-14,2024-10,15,A008,080-6665-7559,不明,女性,不在,,0.0,1
C01486,2024-05-02 17:25,2024-05-02,2024-05,17,A015,090-2635-3862,30代,女性,断り,,3.0,0
C01487,2024-06-25 18:50,2024-06-25,2024-06,18,A006,090-5496-7901,30代,男性,断り,,12.0,1
C01488,2024-05-22 12:57,2024-05-22,2024-05,12,A013,080-4441-6633,40代,女性,不在,,1.0,1
C01489,2024-06-03 13:09,2024-06-03,2024-06,13,A012,090-2083-3901,不明,男性,断り,,15.0,1
C01490,2024-01-25 13:26,2024-01-25,2024-01,13,A002,090-1070-9948,不明,女性,断り,,6.0,1
C01491,2024-01-23 11:20,2024-01-23,2024-01,11,A008,070-2310-3463,不明,女性,検討中,P004,4.0,1
C01492,2024-06-03 15:35,2024-06-03,2024-06,15,A002,090-8992-4812,40代,女性,成約,P003,17.0,1
C01493,2024-07-23 16:10,2024-07-23,2024-07,16,A008,070-3057-5990,30代,女性,不在,,1.0,0
C01494,2024-09-12 18:11,2024-09-12,2024-09,18,A013,090-8758-2874,30代,男性,検討中,P001,11.0,0
C01495,2024-03-13 18:11,2024-03-13,2024-03,18,A012,080-9638-9596,50代,女性,検討中,P005,3.0,0
C01496,2024-12-30 11:07,2024-12-30,2024-12,11,A008,090-5374-3636,30代,女性,不在,,1.0,1
C01497,2024-09-30 13:29,2024-09-30,2024-09,13,A006,090-5936-6038,40代,女性,検討中,P005,3.0,0
C01498,2024-03-25 13:23,2024-03-25,2024-03,13,A001,070-7767-7102,60代以上,男性,断り,,6.0,0
C01499,2024-03-14 16:21,2024-03-14,2024-03,16,A011,080-9753-3719,40代,男性,不在,,1.0,1
C01500,2024-11-25 15:51,2024-11-25,2024-11,15,A006,070-1158-2832,20代,男性,成約,P004,17.0,1
C01501,2024-08-12 14:57,2024-08-12,2024-08,14,A010,080-9226-3043,20代,男性,コールバック希望,P005,12.0,0
C01502,2024-05-31 19:38,2024-05-31,2024-05,19,A008,090-5489-2529,30代,女性,検討中,P002,3.0,1
C01503,2024-04-01 18:22,2024-04-01,2024-04,18,A009,090-9416-6788,50代,女性,不在,,0.0,0
C01504,2024-01-03 14:08,2024-01-03,2024-01,14,A008,070-1173-4913,60代以上,男性,不在,,0.0,0
C01505,2024-03-21 14:19,2024-03-21,2024-03,14,A010,070-1796-1785,20代,男性,断り,,8.0,0
C01506,2024-02-19 16:03,2024-02-19,2024-02,16,A007,070-8752-3770,30代,女性,成約,P002,30.0,0
C01507,2024-11-05 14:38,2024-11-05,2024-11,14,A008,090-9425-4728,20代,女性,成約,P001,30.0,1
C01508,2024-07-11 12:53,2024-07-11,2024-07,12,A002,090-5906-1474,50代,女性,断り,,14.0,0
C01509,2024-09-20 17:22,2024-09-20,2024-09,17,A002,070-4673-2988,50代,男性,コールバック希望,P003,3.0,0
C01510,2024-05-27 17:22,2024-05-27,2024-05,17,A001,090-1958-9883,30代,不明,不在,,0.0,1
C01511,2024-11-29 16:29,2024-11-29,2024-11,16,A007,090-5990-9328,20代,女性,コールバック希望,P005,15.0,0
C01512,2024-08-13 17:53,2024-08-13,2024-08,17,A005,070-3270-9869,50代,女性,検討中,P001,15.0,0
C01513,2024-12-12 16:58,2024-12-12,2024-12,16,A004,070-7185-3050,40代,女性,成約,P001,31.0,1
C01514,2024-12-30 14:03,2024-12-30,2024-12,14,A007,090-7284-1881,40代,不明,検討中,P006,9.0,0
C01515,2024-01-15 17:10,2024-01-15,2024-01,17,A003,090-7108-2956,40代,女性,断り,,14.0,1
C01516,2024-07-29 16:51,2024-07-29,2024-07,16,A001,080-8805-6302,不明,男性,不在,,0.0,1
C01517,2024-02-28 14:40,2024-02-28,2024-02,14,A011,080-3692-8111,20代,女性,断り,,10.0,0
C01518,2024-06-20 12:09,2024-06-20,2024-06,12,A004,070-2119-2623,40代,男性,検討中,P004,4.0,0
C01519,2024-03-11 13:40,2024-03-11,2024-03,13,A014,080-7208-2108,40代,女性,断り,,7.0,0
C01520,2024-09-11 11:18,2024-09-11,2024-09,11,A004,070-7350-4917,30代,男性,不在,,1.0,0
C01521,2024-05-06 14:21,2024-05-06,2024-05,14,A012,070-6613-5282,40代,男性,不在,,0.0,0
C01522,2024-12-23 11:09,2024-12-23,2024-12,11,A012,090-9276-3611,50代,女性,検討中,P003,12.0,1
C01523,2024-04-16 11:30,2024-04-16,2024-04,11,A010,070-9412-4326,30代,男性,不在,,1.0,1
C01524,2024-06-24 15:56,2024-06-24,2024-06,15,A007,090-1598-8526,30代,男性,コールバック希望,P002,11.0,1
C01525,2024-05-20 16:01,2024-05-20,2024-05,16,A013,070-9814-4471,30代,女性,不在,,1.0,1
C01526,2024-04-04 14:55,2024-04-04,2024-04,14,A005,090-1584-4163,50代,女性,不在,,0.0,0
C01527,2024-03-14 14:17,2024-03-14,2024-03,14,A013,070-3958-7822,60代以上,男性,検討中,P003,6.0,1
C01528,2024-07-08 16:20,2024-07-08,2024-07,16,A014,080-1153-8622,40代,女性,コールバック希望,P004,12.0,1
C01529,2024-08-13 15:37,2024-08-13,2024-08,15,A009,070-8036-6514,30代,女性,断り,,5.0,1
C01530,2024-03-04 10:26,2024-03-04,2024-03,10,A014,070-8775-5350,20代,女性,不在,,1.0,1
C01531,2024-08-02 13:34,2024-08-02,2024-08,13,A010,080-1741-7563,50代,男性,コールバック希望,P001,5.0,1
C01532,2024-03-05 17:56,2024-03-05,2024-03,17,A013,070-6744-8015,30代,男性,断り,,10.0,1
C01533,2024-01-12 16:37,2024-01-12,2024-01,16,A012,090-7535-2461,50代,女性,不在,,1.0,0
C01534,2024-03-08 15:19,2024-03-08,2024-03,15,A002,070-8271-2854,50代,男性,断り,,15.0,1
C01535,2024-04-10 13:31,2024-04-10,2024-04,13,A003,090-5945-9268,60代以上,男性,断り,,14.0,0
C01536,2024-06-25 19:46,2024-06-25,2024-06,19,A015,090-6224-4588,40代,女性,断り,,5.0,1
C01537,2024-01-15 12:41,2024-01-15,2024-01,12,A008,090-5623-1510,20代,女性,不在,,0.0,1
C01538,2024-03-14 17:12,2024-03-14,2024-03,17,A011,070-3968-4091,50代,男性,断り,,14.0,1
C01539,2024-02-02 17:25,2024-02-02,2024-02,17,A006,090-4812-5759,50代,男性,断り,,15.0,0
C01540,2024-07-29 16:42,2024-07-29,2024-07,16,A004,080-6953-1889,不明,男性,検討中,P005,9.0,1
C01541,2024-03-18 10:53,2024-03-18,2024-03,10,A003,070-5216-4377,40代,女性,成約,P006,31.0,1
C01542,2024-05-09 17:55,2024-05-09,2024-05,17,A007,090-2573-6825,60代以上,不明,断り,,6.0,1
C01543,2024-08-19 16:24,2024-08-19,2024-08,16,A014,080-6530-5216,60代以上,女性,成約,P005,15.0,1
C01544,2024-11-22 11:13,2024-11-22,2024-11,11,A012,080-8540-7014,40代,女性,断り,,8.0,0
C01545,2024-08-12 18:38,2024-08-12,2024-08,18,A015,090-6224-4588,60代以上,女性,成約,P005,21.0,1
C01546,2024-04-08 12:39,2024-04-08,2024-04,12,A002,070-9728-8106,不明,男性,断り,,4.0,1
C01547,2024-12-02 19:55,2024-12-02,2024-12,19,A001,070-1212-5473,30代,男性,成約,P001,20.0,0
C01548,2024-09-30 17:57,2024-09-30,2024-09,17,A006,070-4874-9076,40代,男性,不在,,0.0,1
C01549,2024-09-17 15:48,2024-09-17,2024-09,15,A009,070-8583-3941,30代,男性,不在,,0.0,1
C01550,2024-02-01 13:04,2024-02-01,2024-02,13,A005,090-6403-7744,50代,女性,断り,,9.0,1
C01551,2024-04-19 18:12,2024-04-19,2024-04,18,A011,080-5827-5738,30代,男性,断り,,13.0,1
C01552,2024-08-22 13:32,2024-08-22,2024-08,13,A005,090-1859-9804,40代,男性,成約,P001,29.0,0
C01553,2024-06-11 13:28,2024-06-11,2024-06,13,A009,080-2531-6716,30代,男性,成約,P004,27.0,1
C01554,2024-08-26 17:42,2024-08-26,2024-08,17,A003,070-2059-6623,50代,男性,成約,P005,26.0,1
C01555,2024-02-22 14:06,2024-02-22,2024-02,14,A012,090-7788-3126,40代,不明,断り,,9.0,0
C01556,2024-10-18 15:52,2024-10-18,2024-10,15,A002,080-9332-9467,40代,男性,不在,,1.0,1
C01557,2024-07-30 11:55,2024-07-30,2024-07,11,A003,070-1741-2208,30代,男性,成約,P003,10.0,1
C01558,2024-05-10 13:34,2024-05-10,2024-05,13,A004,070-3571-9283,30代,男性,成約,P003,23.0,1
C01559,2024-05-06 13:15,2024-05-06,2024-05,13,A006,090-8932-1473,40代,男性,コールバック希望,P005,13.0,0
C01560,2024-07-17 14:09,2024-07-17,2024-07,14,A003,080-1665-8020,30代,男性,成約,P006,25.0,1
C01561,2024-06-18 15:17,2024-06-18,2024-06,15,A011,070-7171-6381,40代,男性,コールバック希望,P004,11.0,1
C01562,2024-04-15 10:50,2024-04-15,2024-04,10,A014,070-1534-5749,30代,女性,断り,,6.0,0
C01563,2024-07-15 14:35,2024-07-15,2024-07,14,A008,080-6822-7897,30代,男性,不在,,0.0,0
C01564,2024-12-30 11:20,2024-12-30,2024-12,11,A013,070-7262-9531,60代以上,女性,成約,P005,21.0,1
C01565,2024-01-03 17:29,2024-01-03,2024-01,17,A004,070-1371-5803,40代,女性,不在,,0.0,1
C01566,2024-01-05 16:48,2024-01-05,2024-01,16,A015,080-4365-6175,60代以上,女性,不在,,0.0,1
C01567,2024-02-29 11:48,2024-02-29,2024-02,11,A008,090-8474-3796,30代,女性,断り,,5.0,1
C01568,2024-07-18 12:49,2024-07-18,2024-07,12,A015,080-8396-7876,40代,男性,不在,,0.0,0
C01569,2024-01-25 17:45,2024-01-25,2024-01,17,A002,080-7637-7233,30代,女性,不在,,0.0,0
C01570,2024-12-13 19:22,2024-12-13,2024-12,19,A004,070-9351-4685,50代,女性,不在,,1.0,1
C01571,2024-11-12 18:50,2024-11-12,2024-11,18,A002,080-2821-5720,不明,女性,不在,,1.0,1
C01572,2024-07-05 16:27,2024-07-05,2024-07,16,A007,090-7708-5478,50代,女性,検討中,P004,9.0,1
C01573,2024-11-06 15:43,2024-11-06,2024-11,15,A001,080-7388-4865,30代,女性,断り,,6.0,1
C01574,2024-11-11 17:09,2024-11-11,2024-11,17,A001,080-5481-4430,60代以上,女性,成約,P003,14.0,1
C01575,2024-08-22 16:44,2024-08-22,2024-08,16,A004,080-5656-7982,20代,女性,検討中,P001,12.0,1
C01576,2024-12-26 10:01,2024-12-26,2024-12,10,A010,080-5902-6511,40代,男性,断り,,7.0,1
C01577,2024-02-28 13:50,2024-02-28,2024-02,13,A001,080-2531-6716,20代,女性,不在,,0.0,1
C01578,2024-12-25 11:04,2024-12-25,2024-12,11,A012,090-8474-3796,40代,男性,断り,,5.0,1
C01579,2024-03-11 14:35,2024-03-11,2024-03,14,A001,090-7867-7974,50代,女性,断り,,6.0,1
C01580,2024-08-21 18:58,2024-08-21,2024-08,18,A010,080-7843-4433,30代,男性,不在,,0.0,1
C01581,2024-02-15 15:06,2024-02-15,2024-02,15,A008,070-3320-6852,40代,女性,検討中,P004,10.0,1
C01582,2024-12-30 14:26,2024-12-30,2024-12,14,A004,090-5553-4206,50代,男性,コールバック希望,P004,7.0,0
C01583,2024-04-16 11:31,2024-04-16,2024-04,11,A001,090-6537-5092,40代,男性,不在,,1.0,1
C01584,2024-06-07 14:21,2024-06-07,2024-06,14,A003,070-9231-6269,60代以上,女性,検討中,P005,5.0,1
C01585,2024-01-02 10:02,2024-01-02,2024-01,10,A005,080-1209-9564,20代,女性,不在,,0.0,0
C01586,2024-06-04 16:24,2024-06-04,2024-06,16,A002,080-4122-1673,20代,男性,不在,,1.0,1
C01587,2024-06-24 13:52,2024-06-24,2024-06,13,A013,070-3248-7208,不明,男性,成約,P001,22.0,0
C01588,2024-11-26 16:12,2024-11-26,2024-11,16,A015,070-8532-3506,50代,男性,コールバック希望,P003,9.0,1
C01589,2024-12-30 17:57,2024-12-30,2024-12,17,A010,080-6395-8359,60代以上,男性,検討中,P001,4.0,0
C01590,2024-01-29 15:38,2024-01-29,2024-01,15,A010,080-7909-3941,40代,男性,断り,,4.0,1
C01591,2024-06-07 18:34,2024-06-07,2024-06,18,A013,080-8559-8913,40代,男性,コールバック希望,P002,11.0,1
C01592,2024-05-22 11:34,2024-05-22,2024-05,11,A012,080-2229-5320,30代,男性,コールバック希望,P005,15.0,1
C01593,2024-05-14 16:40,2024-05-14,2024-05,16,A001,080-1491-1528,20代,女性,断り,,9.0,0
C01594,2024-09-30 18:01,2024-09-30,2024-09,18,A003,080-8401-1684,20代,男性,断り,,15.0,0
C01595,2024-02-05 13:55,2024-02-05,2024-02,13,A009,090-4814-2654,50代,女性,不在,,1.0,1
C01596,2024-01-02 18:58,2024-01-02,2024-01,18,A014,070-3248-2438,不明,男性,不在,,0.0,1
C01597,2024-12-16 15:13,2024-12-16,2024-12,15,A006,070-9776-1159,20代,女性,不在,,0.0,0
C01598,2024-04-15 15:39,2024-04-15,2024-04,15,A015,090-5275-9295,20代,男性,断り,,5.0,1
C01600,2024-02-23 14:31,2024-02-23,2024-02,14,A013,090-3318-4345,50代,女性,断り,,14.0,0
C01601,2024-03-05 16:34,2024-03-05,2024-03,16,A007,080-6633-4201,40代,男性,不在,,0.0,1
C01602,2024-09-26 18:42,2024-09-26,2024-09,18,A009,080-3344-4804,50代,女性,断り,,4.0,0
C01603,2024-07-24 12:10,2024-07-24,2024-07,12,A008,080-5384-5333,40代,男性,検討中,P004,9.0,1
C01604,2024-11-25 14:25,2024-11-25,2024-11,14,A008,080-6104-9165,30代,男性,コールバック希望,P003,5.0,0
C01605,2024-10-24 15:51,2024-10-24,2024-10,15,A005,070-7303-2841,30代,女性,検討中,P005,4.0,0
C01606,2024-08-26 12:20,2024-08-26,2024-08,12,A008,080-9514-8506,30代,男性,コールバック希望,P004,9.0,1
C01607,2024-09-30 10:01,2024-09-30,2024-09,10,A006,080-3865-8571,30代,女性,コールバック希望,P006,7.0,1
C01608,2024-07-17 13:35,2024-07-17,2024-07,13,A015,080-1795-8614,20代,男性,断り,,12.0,0
C01609,2024-07-22 13:05,2024-07-22,2024-07,13,A014,090-5275-9295,20代,男性,断り,,10.0,1
C01610,2024-08-07 10:55,2024-08-07,2024-08,10,A009,090-6935-8932,20代,男性,不在,,0.0,1
C01611,2024-10-31 16:11,2024-10-31,2024-10,16,A005,070-3949-9190,40代,女性,断り,,10.0,1
C01612,2024-08-26 19:40,2024-08-26,2024-08,19,A011,080-1153-4629,30代,男性,検討中,P001,15.0,1
C01613,2024-02-22 17:09,2024-02-22,2024-02,17,A002,090-9279-1434,不明,女性,断り,,9.0,1
C01614,2024-05-20 12:48,2024-05-20,2024-05,12,A008,080-3910-7524,40代,女性,コールバック希望,P004,13.0,1
C01615,2024-03-25 12:12,2024-03-25,2024-03,12,A003,070-3320-6852,50代,男性,断り,,6.0,1
C01616,2024-01-22 10:31,2024-01-22,2024-01,10,A003,080-5329-3131,60代以上,女性,不在,,0.0,0
C01617,2024-07-16 16:27,2024-07-16,2024-07,16,A015,080-6641-7522,40代,女性,成約,P006,35.0,0
C01618,2024-11-21 13:01,2024-11-21,2024-11,13,A008,090-9161-1438,40代,男性,不在,,1.0,0
C01619,2024-07-19 18:38,2024-07-19,2024-07,18,A005,080-8368-8138,50代,女性,断り,,9.0,1
C01620,2024-07-15 15:31,2024-07-15,2024-07,15,A001,090-1104-1118,40代,女性,不在,,1.0,0
C01621,2024-05-10 13:04,2024-05-10,2024-05,13,A004,090-9067-3301,50代,女性,検討中,P006,9.0,1
C01622,2024-09-20 12:47,2024-09-20,2024-09,12,A015,090-8552-1829,50代,男性,不明,,0.0,1
C01623,2024-10-07 18:40,2024-10-07,2024-10,18,A011,080-1344-4770,30代,女性,検討中,P004,10.0,1
C01624,2024-06-10 12:01,2024-06-10,2024-06,12,A009,090-3336-6071,40代,女性,不在,,1.0,0
C01625,2024-09-17 18:18,2024-09-17,2024-09,18,A015,070-1699-1934,50代,男性,検討中,P006,9.0,0
C01626,2024-05-06 18:46,2024-05-06,2024-05,18,A005,070-4902-5781,50代,男性,断り,,12.0,1
C01627,2024-06-05 13:03,2024-06-05,2024-06,13,A001,070-2684-6794,20代,男性,断り,,14.0,0
C01628,2024-07-24 14:46,2024-07-24,2024-07,14,A005,070-5331-8932,40代,女性,不在,,0.0,1
C01629,2024-11-04 17:36,2024-11-04,2024-11,17,A015,090-8550-4064,不明,女性,成約,P004,24.0,0
C01630,2024-10-29 13:40,2024-10-29,2024-10,13,A014,080-1937-1498,不明,男性,不在,,1.0,0
C01631,2024-01-15 11:08,2024-01-15,2024-01,11,A009,080-9437-9722,30代,男性,断り,,8.0,0
C01632,2024-12-23 16:19,2024-12-23,2024-12,16,A012,090-1644-7294,30代,男性,コールバック希望,P001,13.0,1
C01633,2024-06-24 12:04,2024-06-24,2024-06,12,A004,070-6495-2083,30代,男性,成約,P004,29.0,1
C01634,2024-09-09 16:53,2024-09-09,2024-09,16,A013,080-7783-7737,20代,男性,不在,,0.0,1
C01635,2024-05-02 16:36,2024-05-02,2024-05,16,A003,080-2713-6879,40代,女性,成約,P002,22.0,1
C01636,2024-10-09 14:43,2024-10-09,2024-10,14,A003,070-7045-1719,50代,女性,断り,,5.0,1
C01637,2024-01-29 15:31,2024-01-29,2024-01,15,A012,080-3042-5534,50代,女性,検討中,P002,11.0,1
C01638,2024-06-24 19:16,2024-06-24,2024-06,19,A005,080-2787-2406,60代以上,不明,不在,,1.0,0
C01639,2024-02-19 11:42,2024-02-19,2024-02,11,A006,070-6139-8149,50代,女性,コールバック希望,P003,8.0,0
C01640,2024-08-20 16:59,2024-08-20,2024-08,16,A012,070-7221-6875,40代,男性,不在,,0.0,0
C01641,2024-04-12 12:16,2024-04-12,2024-04,12,A008,070-6427-2562,50代,女性,断り,,5.0,0
C01642,2024-08-05 17:48,2024-08-05,2024-08,17,A006,080-2037-9830,50代,女性,不在,,0.0,1
C01643,2024-08-05 10:16,2024-08-05,2024-08,10,A003,080-3287-5040,60代以上,女性,断り,,11.0,1
C01644,2024-01-08 15:59,2024-01-08,2024-01,15,A003,070-3419-5713,不明,女性,不明,P005,17.0,1
C01645,2024-04-30 18:38,2024-04-30,2024-04,18,A001,070-5956-9666,50代,男性,検討中,P001,9.0,0
C01646,2024-01-17 17:46,2024-01-17,2024-01,17,A006,070-9177-5563,60代以上,男性,不在,,0.0,0
C01647,2024-04-26 16:06,2024-04-26,2024-04,16,A008,080-7251-8130,50代,男性,コールバック希望,P002,60.0,0
C01648,2024-06-25 18:05,2024-06-25,2024-06,18,A009,080-4829-1305,20代,女性,不在,,0.0,1
C01649,2024-06-03 13:54,2024-06-03,2024-06,13,A007,090-5178-1092,50代,男性,不在,,0.0,0
C01650,2024-05-10 12:23,2024-05-10,2024-05,12,A004,070-4249-2245,40代,男性,不在,,1.0,1
C01651,2024-06-18 13:01,2024-06-18,2024-06,13,A002,070-5423-2391,30代,男性,不在,,1.0,0
C01652,2024-12-30 12:19,2024-12-30,2024-12,12,A014,080-3034-9759,30代,男性,検討中,P005,8.0,1
C01653,2024-12-02 18:42,2024-12-02,2024-12,18,A011,070-6426-1517,30代,男性,コールバック希望,P004,10.0,1
C01654,2024-07-29 12:37,2024-07-29,2024-07,12,A001,080-3996-2865,40代,女性,成約,P006,24.0,1
C01655,2024-02-02 18:13,2024-02-02,2024-02,18,A013,070-6698-6770,50代,男性,不在,,0.0,1
C01656,2024-01-29 17:31,2024-01-29,2024-01,17,A012,090-5259-4715,30代,男性,検討中,P005,5.0,0
C01657,2024-02-08 17:28,2024-02-08,2024-02,17,A010,070-9520-6624,50代,男性,検討中,P004,9.0,1
C01658,2024-03-11 15:43,2024-03-11,2024-03,15,A006,080-7108-5634,40代,女性,断り,,3.0,0
C01659,2024-10-31 17:53,2024-10-31,2024-10,17,A014,080-5694-8598,不明,男性,不在,,1.0,1
C01660,2024-06-11 11:51,2024-06-11,2024-06,11,A005,090-5930-8592,50代,女性,コールバック希望,P001,5.0,0
C01661,2024-10-14 14:39,2024-10-14,2024-10,14,A004,090-5960-2578,60代以上,不明,成約,P002,33.0,0
C01662,2024-10-31 13:25,2024-10-31,2024-10,13,A003,070-8838-2102,20代,男性,断り,,9.0,1
C01663,2024-11-05 17:50,2024-11-05,2024-11,17,A001,090-5453-2506,50代,女性,検討中,P004,13.0,0
C01664,2024-02-05 15:46,2024-02-05,2024-02,15,A011,080-3700-5141,40代,男性,成約,P004,23.0,1
C01665,2024-05-06 18:42,2024-05-06,2024-05,18,A015,080-2351-3077,20代,不明,成約,P002,12.0,0
C01666,2024-05-06 13:03,2024-05-06,2024-05,13,A004,090-2946-4946,不明,男性,成約,P003,15.0,1
C01667,2024-12-02 15:23,2024-12-02,2024-12,15,A009,070-1920-6766,20代,男性,不在,,0.0,1
C01668,2024-12-10 13:07,2024-12-10,2024-12,13,A015,080-6218-3662,30代,男性,不在,,1.0,1
C01669,2024-10-16 16:43,2024-10-16,2024-10,16,A009,080-4586-9189,60代以上,女性,成約,P006,25.0,1
C01670,2024-09-18 15:19,2024-09-18,2024-09,15,A008,070-9399-3445,40代,男性,不在,,1.0,1
C01671,2024-07-01 11:16,2024-07-01,2024-07,11,A001,080-9711-7282,50代,女性,不在,,0.0,0
